,content_id,post_uri,like_count,quote_count,reply_count,repost_count,post_created_at,text,tags,embedded_link_title,embedded_link_description,embedded_link_uri,author_username,author_displayname,author_account_created_at
632,bafyreiblunto5tblq3ujkfv7vmynda4ycb2vw3jsczi4k2x35dzhdu3vpy,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kibb2torns27,2,1,4,2,2024-01-05 21:44:44.107000+00:00,"Vivek Ramaswamy has told multiple people he would withdraw the U.S. from NATO as president, the furthest anyone vying for the Oval Office has gone on the idea of ending America’s role in the alliance.",,Ramaswamy wants the US out of NATO,It’s the furthest any presidential candidate has gone on potentially severing America’s decadeslong role in the storied alliance.,https://www.politico.com/news/2024/01/05/ramaswamy-wants-the-us-out-of-nato-00134068?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
633,bafyreighbpdqpnfn35uh7drseel4rxx4pont4ryxqvhguambamjppr5ltq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiaxoxnd362y,9,0,0,3,2024-01-05 18:57:02.041000+00:00,"The Education Department said  an additional 758,000 student loan borrowers faced billing mistakes last fall as payments resumed and it was moving to penalize three loan servicing companies for the errors.",,Education Department: 758K more student borrowers hit with billing errors,"As it did with that first batch of borrowers, the agency said on Friday it would suspend interest on the accounts of affected borrowers and not require them to make payments until the issues are resol...",https://www.politico.com/news/2024/01/05/education-department-student-borrowers-billing-errors-00134009?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
634,bafyreidfpjzqelumjifs2d7oxbcaxlaydk6lnltnx4fu7wu5bixx3whlmi,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiaxclpaot24,4,0,0,2,2024-01-05 18:50:06.875000+00:00,"The U.S. added 216,000 jobs in December, exceeding economists’ expectations and giving the Federal Reserve another reason to tap the brakes on the fervor for interest rate cuts.",,"US job growth beats expectations, taking pressure off Fed cuts",The latest jobs data will likely not put any more urgency on the Fed to reverse course soon.,https://www.politico.com/news/2024/01/05/job-growth-fed-00134000?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
635,bafyreic76omfuhy2c2hrgyibq7ac5btybimz7tfnprcw54w5ispjr35suy,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiawtrvfy52r,4,3,1,0,2024-01-05 18:41:50.059000+00:00,"The FDA approved Florida’s plan to import drugs from Canada in a blow to drugmakers.

The decision is a major win for Gov. Ron DeSantis, who sought to make Florida the first state to import cheaper prescription drugs.",,Florida gets FDA approval for Canadian drug importation plan,"The decision is a major win for Florida Gov. Ron DeSantis, who sought to make his state the first to import cheaper prescription drugs.",https://www.politico.com/news/2024/01/05/florida-gets-fda-approval-for-canadian-drug-importation-plan-00134018?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
636,bafyreihpibazyx5x666u2bdephiffpoenzfm7eznkzo4kldx2btzcgtmze,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiawjicxmo2c,37,0,0,5,2024-01-05 18:36:04.427000+00:00,A federal appeals court ruled that Jan. 6 defendants can be found culpable of “disorderly” or “disruptive” conduct inside the Capitol even if they weren’t personally violent or destructive.,,Court says even passive members of Jan. 6 mob can be convicted of disorderly conduct,The decision is a victory for the Justice Department on one of the most common charges lodged against Jan. 6 defendants.,https://www.politico.com/news/2024/01/05/court-says-even-passive-members-of-jan-6-mob-can-be-convicted-of-disorderly-conduct-00134030?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
637,bafyreid6vaws7fiqjmps6qv3s6gduvbikesyv4kiu74znfizxcqemxxfti,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiavwb7x6p2m,8,0,1,4,2024-01-05 18:25:19.513000+00:00,"Opinion | Claudine Gay’s fate was decided by folks on the center-left and the left, writes Michael Schaffer. All conservatives had to do was fan the flames.",,The Right Is Dancing on Claudine Gay’s Grave. But It Was the Center-Left That Did Her In.,Her fate was decided by folks on the center-left and the left. The only things conservatives had to do was fan the flames.,https://www.politico.com/news/magazine/2024/01/05/claudine-gay-resignation-battle-column-00133820?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
638,bafyreigazyrljvlulckukd74xgkbsqqslqe3wvvwzqwj43d3y5cb2zh7q4,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiavlt4bgx25,6,2,0,0,2024-01-05 18:19:29.168000+00:00,"We asked futurists, political analysts and prognosticators on the unexpected, unpredictable events that could completely upend the presidential campaign.

Here’s what they said ⬇️",,The Unpredictable But Entirely Possible Events That Could Throw 2024 Into Turmoil,"A collection of futurists, political analysts and other prognosticators on the possible Black Swans of the presidential campaign.",https://www.politico.com/news/magazine/2024/01/05/unpredictable-events-2024-election-turmoil-experts-00133873?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
639,bafyreig53ak3rkae52wx57i667im2ezclp44tr4jpxhixw3dlgjedqkwae,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiaszexqfa2h,3,1,0,1,2024-01-05 17:33:22.836000+00:00,Lawyers for SpaceX alleged in a lawsuit Thursday that the National Labor Relations Board’s in-house courts are unconstitutional and the agency should be prohibited from taking enforcement actions against it.,,Musk's SpaceX seeks to blow up federal labor enforcer,"The company, in a lawsuit, compared the National Labor Relations Board's structure to 'the very definition of tyranny'",https://www.politico.com/news/2024/01/04/musks-spacex-seeks-to-blow-up-nlrb-00133919?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
640,bafyreia43higrp6mijjm4xjt3lr4tketqy62zfj5b5xvlp4d7lv6wi6eou,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiasv2v7ry2y,2,0,0,1,2024-01-05 17:30:58.075000+00:00,"Biden administration officials are drawing up plans for the U.S. to respond to what they’re increasingly concerned could expand from a war in Gaza to a wider, protracted conflict in the Middle East.",,The war in Gaza may widen. The Biden admin is getting ready for it.,That could put President Joe Biden in the center of a messy Middle East conflict in the midst of a bruising re-election campaign.,https://www.politico.com/news/2024/01/04/war-gaza-widen-biden-getting-ready-00133949?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
641,bafyreihum2cfxmyldhwegv3txdypu2iskdevgmfwssojfuaorzvvezdi7q,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiasosmhre26,15,0,0,3,2024-01-05 17:27:28.056000+00:00,"Groups seeking a constitutional amendment protecting abortion in Florida secured enough state-certified signatures to put a referendum on the 2024 ballot.

The milestone could shape abortion access throughout the south.",,Florida ready to follow Ohio and secure abortion rights,A measure has reached the threshold to qualify for this year's ballot.,https://www.politico.com/news/2024/01/05/florida-abortion-rights-amendment-00133938?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
642,bafyreia24p6h2miyfcr2h37kugoxelvmgbxpw5ythb4z4whvek2oxravcm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiasg3myzf2k,23,1,0,1,2024-01-05 17:22:35.532000+00:00,"Former Capitol Police officer Harry Dunn is kicking off a bid for Congress in Maryland to succeed retiring Rep. John Sarbanes, emphasizing the need to protect democracy after the Jan. 6 insurrection.",,Former Capitol Police officer Harry Dunn launches run for Congress in Maryland,Dunn rose to prominence testifying about the horrors faced by officers during the Jan. 6 insurrection.,https://www.politico.com/live-updates/2024/01/05/congress/harry-dunn-uscp-house-bid-maryland-00133861?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
643,bafyreihqoou2hmlgcm64lkvnp4g3k6osylurnwgfbo4yt3w7ifidlpxvkq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiascxg5vv2e,7,1,0,2,2024-01-05 17:20:50.450000+00:00,"During a tense confrontation with FBI agents who were trying to serve a subpoena, Harrison Floyd — a 2020 Trump campaign aide — considered grabbing one of the agents’ guns, body camera footage obtained by POLITICO shows.",,Arrest footage of Trump co-defendant provides glimpse into Jack Smith probe,"“They were f--king relentless,” former Black Voices for Trump director Harrison Floyd said of his confrontation with FBI agents dispatched by the special counsel.",https://www.politico.com/news/2024/01/04/harrison-floyd-trump-bodycam-footage-jack-smith-00133933?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
644,bafyreigynt67pih6stryqzno5wazizze6tang7i7qczgjootkgifi7wekq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3ki6ubxgmz62y,124,51,14,52,2024-01-04 22:50:44.931000+00:00,"The Biden administration acknowledged it conducted no formal assessment of whether Israel is violating international humanitarian law in its war against Hamas, fueling intense criticism as President Biden shows no signs of wanting to change approach.",,US hasn’t formally assessed if Israel violating human rights,"The Biden administration’s defense of Israeli actions, while also saying it hasn’t deeply looked into the military operations, is rubbing many the wrong way.",https://www.politico.com/newsletters/national-security-daily/2024/01/04/us-hasnt-formally-assessed-if-israel-violating-human-rights-00133799?cid-politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
645,bafyreihlfaokh4gn3xslifeeydx77c5pajmug2c2yubg5motl7pl3ag7vq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3ki6tq4r7sq23,9,0,1,0,2024-01-04 22:40:46.536000+00:00,"A Jan. 6 defendant credited a federal judge with saving his life two years ago when the judge freed the Florida Proud Boy, who was battling chronic lymphoma, from pretrial detention.",,Jan. 6 defendant tearfully tells judge: ‘You very likely saved my life’,Jan. 6 defendant Christopher Worrell has a rare form of chronic lymphoma.,https://www.politico.com/news/2024/01/04/jan-6-defendant-judge-00133905?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
646,bafyreid2flxetbgg37o2xxgy6m4fv5d2in7vwns5gmi6hw3yygkehlxd6i,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3ki6t2o3tem2j,11,0,0,6,2024-01-04 22:28:46.512000+00:00,California is rushing to implement a sweeping array of climate change policies before a potential second Donald Trump presidency. But the state is running into a growing backlog of federal approvals for its nation-leading clean air rules.,,Trump's shadow already looms over California climate rules,"A backlog of California policies is piling up at President Joe Biden's EPA, raising fears that they won't get approved before the election.",https://www.politico.com/news/2024/01/04/trumps-shadow-already-looms-over-california-climate-rules-00133897?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
647,bafyreihfiid5vlbcfi7fagi2f77tijspcbdepo7e2tujgwst3s73dbaucu,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3ki6ph3mvuo2y,7,0,0,1,2024-01-04 21:24:08.369000+00:00,Mayor Eric Adams is suing 17 Texas charter bus companies in his latest move to thwart Texas Gov. Greg Abbott’s policy of busing thousands of migrants from his state’s border to New York City.,,Eric Adams sues for $700 million from Texas bus companies in latest move against Gov. Abbott,The New York City mayor announced a lawsuit against 17 charter bus companies he says participated in “bad faith” conduct by going along with Abbott’s plan “without any regard for the individua...,https://www.politico.com/news/2024/01/04/adams-sues-texas-bus-companies-00133869?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
648,bafyreieqi3toyuwudvspfju5ch6wmzaa7sd7bbpy2sgrasylokr7krinum,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3ki6jgagfd52y,4,2,0,1,2024-01-04 19:36:17.433000+00:00,Miami-Dade County Republicans overwhelmingly chose Donald Trump over Ron DeSantis to be their presidential nominee in a straw poll the party’s executive committee held this week.,,‘The grassroots have left DeSantis’: Trump crushes Florida governor in Miami-Dade GOP straw poll,"Trump won 82 percent of Miami-Dade grassroots Republicans, far more than DeSantis.",https://www.politico.com/news/2024/01/04/trump-wins-huge-majority-of-republicans-in-miami-dade-grassroots-straw-poll-00133822?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
649,bafyreigfaxzlhknzmooh46nc6ctvr23vj4ri5cvbdtfioyl6w7n7f5s7ei,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3ki6jdpagmt26,2,0,0,1,2024-01-04 19:34:52.307000+00:00,"Missouri GOP Rep. Blaine Luetkemeyer, one of the most senior and influential members of the House Financial Services Committee, does not plan to seek reelection this year.",,Luetkemeyer to retire from House,The Missouri Republican is one of the most senior and influential members of the House Financial Services Committee.,https://www.politico.com/live-updates/2024/01/04/congress/luetkemeyer-retire-house-missouri-00133854?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
650,bafyreiekf3rnngifirgoiiycfp7ssinkodm7yuz5gyonjvyszrcjfbqu6y,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3ki6dhpkcbm2e,2,5,1,0,2024-01-04 17:49:44.327000+00:00,"House Republican Conference Chair Elise Stefanik is abandoning a top party recruit in a swing Ohio district after he was caught on tape calling Donald Trump ""arrogant.""",,Stefanik pulls endorsement of House GOP recruit over Trump criticism,"The No. 4 House Republican leader said she was ""very disappointed"" in Craig Riedel's ""inappropriate comments.""",https://www.politico.com/live-updates/2024/01/04/congress/stefanik-pulls-ohio-endorsement-trump-arrogant-00133819?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
651,bafyreigc6urppjhze5bgh426jha24jsnyplqr2riygazbyqrketvtwpyhm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3ki66y6zpxb27,17,1,0,9,2024-01-04 16:29:28.625000+00:00,A senior Biden education adviser became the second administration official to resign over the White House’s handling of the Israel-Hamas war.,,Second Biden official resigns over Israel-Hamas war concerns,"“I cannot stay silent as this administration turns a blind eye to the atrocities,"" the official wrote in a letter.",https://www.politico.com/news/2024/01/04/second-biden-official-resigns-over-israel-hamas-war-concerns-00133790?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
652,bafyreidmr5azuwixmatef5gxqka3uecohgiwwxaic7tls2uiwoedzlwqgm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3ki65tzomve2y,1,0,0,1,2024-01-04 16:09:15.198000+00:00,"Ahead of the Iowa caucuses, Donald Trump is still on top — and Nikki Haley has eclipsed Ron DeSantis for second place, according to a new poll of GOP county chairs.",,A New Survey Shows the GOP Presidential Race Shifting Ahead of the Iowa Caucuses,"Trump is still on top, but Haley has pulled ahead of DeSantis in a poll of GOP county chairs.",https://www.politico.com/news/magazine/2024/01/04/haley-desantis-trump-seth-masket-gop-survey-00133663?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
